,t,phi,omega,alpha,r,r-dot,r-dotdot
733,4.072222222,9.63726655013067,4.26181454811765,14.2427696135737,0.189634637725449,-0.341177666959729,0.95041110415303
734,4.077777778,9.66110520647601,4.34154132397839,14.2425015193349,0.187752423131174,-0.33570764967155,1.01501551677713
735,4.083333333,9.68538942324464,4.42128533276365,14.2127563569485,0.185902085537038,-0.329876904377613,1.07910104326284
736,4.088888889,9.71011808347446,4.50088179461959,14.1527887546486,0.18408584183585,-0.323687961059635,1.14255912674745
737,4.094444444,9.73528999894763,4.5801647958059,14.0619578031941,0.182305449293274,-0.31714645019143,1.20528950269574
738,4.1,9.76090105175711,4.65896243145966,13.939733893164,0.180562451882586,-0.310258688255972,1.26719654305722
739,4.105555556,9.78694891772091,4.7371030877313,13.7856681369756,0.178858553648661,-0.303031365845651,1.32817845701378
740,4.111111111,9.81343036695826,4.81440239539209,13.5993945670875,0.177195696910453,-0.295470829202503,1.38813081769167
741,4.116666667,9.8403419122371,4.89066798877567,13.3806546758801,0.175575345041885,-0.287582627491167,1.44695074992126
742,4.122222222,9.86767801428237,4.96570489331566,13.1293029693554,0.173999328115278,-0.279373496255789,1.50453583536164
743,4.127777778,9.8954332446616,5.03931973125291,12.8453251510576,0.17246913190906,-0.270851298422632,1.5607816281014
744,4.133333333,9.9235990382766,5.11131563755529,12.5288462155246,0.170986853448534,-0.262025532268078,1.61558050189562
745,4.138888889,9.9521672397246,5.18149573515688,12.1801273601638,0.169553842038398,-0.252906726352879,1.66882433289797
746,4.144444444,9.98112588135133,5.24967660283667,11.7995872705689,0.168171892431317,-0.243503065506575,1.72040454578176
747,4.15,10.010462805837,5.31566830615902,11.3877635178469,0.166842457561404,-0.233824544722533,1.77021539427545
748,4.155555556,10.0401676555071,5.37928672636654,10.9452710442178,0.16556697069933,-0.223883953712268,1.81815349147678
749,4.161111111,10.0702291405636,5.44036308333311,10.4728484190597,0.164346935455749,-0.2136892797941,1.86411069349094
750,4.166666667,10.1006342386411,5.49872732535155,9.97136599955708,0.163183912264682,-0.203248127566851,1.90797654468404
751,4.172222222,10.1313704451075,5.55420607741811,9.44183588078862,0.162079400154672,-0.192570362332276,1.94964532556303
752,4.177777778,10.1624192400613,5.60663648574111,8.88545517427656,0.16103467845186,-0.181665859001535,1.98901729215786
753,4.183333333,10.1937630875743,5.65586000987556,8.30357438519881,0.1600508029608,-0.170546362096685,2.02599395251227
754,4.188888889,10.2253826743572,5.70172575553684,7.69767926143791,0.159129157551502,-0.159223340044772,2.0604769792337
755,4.194444444,10.257257341485,5.74409315438559,7.0693871510077,0.158270919216844,-0.147709067638127,2.09237348473597
756,4.2,10.2893663539383,5.78282824198747,6.42041162612995,0.157477150651421,-0.136018482797651,2.12159329371885
757,4.205555556,10.3216887157957,5.8178098280927,5.75253631774202,0.156749236686556,-0.124166996846529,2.14804474452897
758,4.211111111,10.354204658092,5.84892422847319,5.06762173148742,0.156088231967978,-0.112170443148649,2.17164029079494
759,4.216666667,10.3868918854095,5.87606883260196,4.36764697554107,0.155495097956347,-0.100045131453428,2.19230840082846
760,4.222222222,10.4197267800969,5.89916340877702,3.6546835444136,0.154969894409688,-0.087807376437347,2.2099981264942
761,4.227777778,10.4526871418537,5.91813869417901,2.93085765925517,0.154513094820828,-0.0754717044743941,2.22466586603171
762,4.233333333,10.4857474670654,5.93293155478908,2.1983718475474,0.154125066627959,-0.0630537544924224,2.23626463555184
763,4.238888889,10.5188828557889,5.94350242920885,1.4594748654761,0.153806474862963,-0.0505738581365158,2.24474705573963
764,4.244444444,10.5520701303313,5.9498226632568,0.716445344571449,0.153557629188522,-0.0380496942703294,2.25007519538765
